"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"GRC","Greece","CPGREN01","CPI: Energy","GY","Percentage change on the same period of the previous year","M","Monthly","2017-05","May-2017","PC","Percentage","0","Units",,,6.223535,,
"GRC","Greece","CPGREN01","CPI: Energy","GY","Percentage change on the same period of the previous year","M","Monthly","2017-06","Jun-2017","PC","Percentage","0","Units",,,3.930224,,
"GRC","Greece","CPGREN01","CPI: Energy","GY","Percentage change on the same period of the previous year","M","Monthly","2017-07","Jul-2017","PC","Percentage","0","Units",,,3.857595,,
"GRC","Greece","CPGREN01","CPI: Energy","GY","Percentage change on the same period of the previous year","M","Monthly","2017-08","Aug-2017","PC","Percentage","0","Units",,,4.687479,,
"GRC","Greece","CPGREN01","CPI: Energy","GY","Percentage change on the same period of the previous year","M","Monthly","2017-09","Sep-2017","PC","Percentage","0","Units",,,4.608477,,
"GRC","Greece","CPGREN01","CPI: Energy","GY","Percentage change on the same period of the previous year","M","Monthly","2017-10","Oct-2017","PC","Percentage","0","Units",,,0.6849785,,
"GRC","Greece","CPGREN01","CPI: Energy","GY","Percentage change on the same period of the previous year","M","Monthly","2017-11","Nov-2017","PC","Percentage","0","Units",,,2.655405,,
"GRC","Greece","CPGREN01","CPI: Energy","GY","Percentage change on the same period of the previous year","M","Monthly","2017-12","Dec-2017","PC","Percentage","0","Units",,,2.941945,,
"GRC","Greece","CPGREN01","CPI: Energy","GY","Percentage change on the same period of the previous year","M","Monthly","2018-01","Jan-2018","PC","Percentage","0","Units",,,0.07516272,,
"GRC","Greece","CPGREN01","CPI: Energy","GY","Percentage change on the same period of the previous year","M","Monthly","2018-02","Feb-2018","PC","Percentage","0","Units",,,-0.5963818,,
"GRC","Greece","CPGREN01","CPI: Energy","GY","Percentage change on the same period of the previous year","M","Monthly","2018-03","Mar-2018","PC","Percentage","0","Units",,,-0.5731864,,
"GRC","Greece","CPGREN01","CPI: Energy","GY","Percentage change on the same period of the previous year","M","Monthly","2018-04","Apr-2018","PC","Percentage","0","Units",,,0.5156524,,
"GRC","Greece","CPGREN01","CPI: Energy","GY","Percentage change on the same period of the previous year","M","Monthly","2018-05","May-2018","PC","Percentage","0","Units",,,3.243904,,
"GRC","Greece","CPGREN01","CPI: Energy","GY","Percentage change on the same period of the previous year","M","Monthly","2018-06","Jun-2018","PC","Percentage","0","Units",,,5.30604,,
"GRC","Greece","CPGREN01","CPI: Energy","GY","Percentage change on the same period of the previous year","M","Monthly","2018-07","Jul-2018","PC","Percentage","0","Units",,,6.0278,,
"GRC","Greece","CPGREN01","CPI: Energy","GY","Percentage change on the same period of the previous year","M","Monthly","2018-08","Aug-2018","PC","Percentage","0","Units",,,5.580042,,
"GRC","Greece","CPGREN01","CPI: Energy","GY","Percentage change on the same period of the previous year","M","Monthly","2018-09","Sep-2018","PC","Percentage","0","Units",,,5.203761,,
"GRC","Greece","CPGREN01","CPI: Energy","GY","Percentage change on the same period of the previous year","M","Monthly","2018-10","Oct-2018","PC","Percentage","0","Units",,,8.921691,,
"GRC","Greece","CPGREN01","CPI: Energy","GY","Percentage change on the same period of the previous year","M","Monthly","2018-11","Nov-2018","PC","Percentage","0","Units",,,4.76309,,
"GRC","Greece","CPGREN01","CPI: Energy","GY","Percentage change on the same period of the previous year","M","Monthly","2018-12","Dec-2018","PC","Percentage","0","Units",,,0.4715928,,
